216204370,00011,21620437000011,O,1983-03-01,02,2019,,2021-10-27T08:09:33,true,4,,9,,RUE,DE LA MAIRIE,62650,HERLY,,,62437,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
216204370,00029,21620437000029,O,1983-12-21,01,2019,,2021-10-27T08:09:33,false,4,HAMEAU HERLY AVESNES,,,RUE,DE LA MAIRIE,62650,HERLY,,,62437,,,,,,,,,,,,,,,,,,,2020-12-25,A,ECOLE ELEMENTAIRE RPI 79,,,,85.20Z,NAFRev2,N
216204388,00013,21620438800013,O,1983-03-01,02,2019,,2021-10-27T08:09:33,true,4,,,,RUE,DU MOULIN,62690,HERMAVILLE,,,62438,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
216204388,00021,21620438800021,O,1983-12-21,02,2019,,2021-10-27T08:09:33,false,4,,1,,RUE,DU MOULIN,62690,HERMAVILLE,,,62438,,,,,,,,,,,,,,,,,,,2020-12-25,A,ECOLE ELEMENTAIRE ROGER QUILLOT RPI 27,,,,85.20Z,NAFRev2,N
216204388,00039,21620438800039,O,1995-12-25,NN,,,2008-01-04T18:38:30,false,3,MAIRIE,,,RUE,DU MOULIN,62690,HERMAVILLE,,,62438,,,,,,,,,,,,,,,,,,,2008-01-01,A,SALLE DES FETES,,,,90.04Z,NAFRev2,N
216204396,00016,21620439600016,O,1983-03-01,03,2019,,2021-10-27T08:09:33,true,3,,,,,LA PLACE,62132,HERMELINGHEN,,,62439,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
216204396,00024,21620439600024,O,1983-12-21,01,2019,,2021-10-27T08:09:33,false,6,,,,,LA PLACE,62132,HERMELINGHEN,,,62439,,,,,,,,,,,,,,,,,,,2020-12-25,A,ECOLE ELEMENTAIRE MIXTE RPI 159,,,,85.20Z,NAFRev2,N
216204396,00032,21620439600032,O,1996-12-25,NN,,,2013-10-05T12:16:49,false,4,MAIRIE,,,,LA PLACE,62132,HERMELINGHEN,,,62439,,,,,,,,,,,,,,,,,,,2012-12-25,F,RAMASSAGE ORDURES MENAGERES,,,,38.11Z,NAFRev2,N
216204404,00018,21620440400018,O,1983-03-01,12,2019,,2021-10-27T08:09:33,true,4,,30,,,GRAND PLACE,62147,HERMIES,,,62440,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
216204404,00034,21620440400034,O,1983-12-21,03,2019,,2021-10-27T08:09:33,false,4,,,,,GRAND PLACE,62147,HERMIES,,,62440,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE MENDES FRANCE,,,,85.20Z,NAFRev2,N
216204404,00042,21620440400042,O,1983-12-21,NN,,,,false,4,,,,,GRAND PLACE,62147,HERMIES,,,62440,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE PRIMAIRE EX FILLES,,,,80.1Z,NAF1993,N
216204404,00059,21620440400059,O,1995-12-25,NN,,,2008-01-04T18:38:31,false,2,MAIRIE,30,,,GRAND PLACE,62147,HERMIES,,,62440,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DES EAUX,,,,36.00Z,NAFRev2,N
216204404,00067,21620440400067,O,1995-12-25,NN,,,2007-05-22T17:06:17,false,3,MAIRIE,30,,,GRAND PLACE,62147,HERMIES,,,62440,,,,,,,,,,,,,,,,,,,2005-12-31,F,SERVICE D'ASSAINISSEMENT,,,,90.0A,NAFRev1,N
216204412,00011,21620441200011,O,1983-03-01,02,2019,,2021-10-27T08:09:33,true,4,,341,,RUE,DU CHATEAU,62150,HERMIN,,,62441,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
216204412,00029,21620441200029,O,1983-12-21,01,2019,,2021-10-27T08:09:33,false,4,,339,,RUE,DU CHATEAU,62150,HERMIN,,,62441,,,,,,,,,,,,,,,,,,,2020-12-25,A,ECOLE ELEMENTAIRE RPI 104,,,,85.20Z,NAFRev2,N
216204420,00014,21620442000014,O,1983-03-01,01,2019,,2021-10-27T08:09:33,true,4,,5,,PL,DE LA MAIRIE,62130,HERNICOURT,,,62442,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
216204420,00022,21620442000022,O,1983-12-21,01,2019,,2021-10-27T08:09:33,false,4,,5,,PL,DE LA MAIRIE,62130,HERNICOURT,,,62442,,,,,,,,,,,,,,,,,,,2020-12-25,A,ECOLE ELEMENTAIRE VALLEE DE LA TERNOISE RPI 87,,,,85.20Z,NAFRev2,N
216204438,00016,21620443800016,O,1983-03-01,21,2019,,2021-10-27T08:09:33,true,4,,,,PL,DE LA MAIRIE,62530,HERSIN-COUPIGNY,,,62443,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
216204438,00024,21620443800024,O,1983-03-16,NN,,,2019-11-14T14:00:50,false,3,,,,RUE,DE SERVINS,62530,HERSIN-COUPIGNY,,,62443,,,,,,,,,,,,,,,,,,,2008-01-01,A,CENTRE AERE,,,,93.29Z,NAFRev2,N
216204438,00032,21620443800032,O,1983-12-21,03,2019,,2021-10-27T08:09:33,false,3,,5,,RUE,JULES FERRY,62530,HERSIN-COUPIGNY,,,62443,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE ANNE FRANCK,,,,85.10Z,NAFRev2,N
216204438,00057,21620443800057,O,1983-12-21,03,2019,,2021-10-27T08:09:33,false,3,,,,RUE,D IENA,62530,HERSIN-COUPIGNY,,,62443,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE LOUIS PERGAUD,,,,85.10Z,NAFRev2,N
216204438,00065,21620443800065,O,1983-12-21,03,2019,,2021-10-27T08:09:33,false,4,,7,,RUE,ARTHUR LAMENDIN,62530,HERSIN-COUPIGNY,,,62443,,,,,,,,,,,,,,,,,,,2020-12-25,A,ECOLE ELEMENTAIRE JEANNETTE PRIN,,,,85.20Z,NAFRev2,N
216204438,00081,21620443800081,O,1983-12-21,03,2019,,2021-10-27T08:09:33,false,4,,44,B,BD,DU GENERAL CASTELNAU,62530,HERSIN-COUPIGNY,,,62443,,,,,,,,,,,,,,,,,,,2021-01-15,A,ECOLE MATERNELLE FREDERIC CHOPIN,,,,85.10Z,NAFRev2,N
216204438,00099,21620443800099,O,1983-12-21,11,2019,,2021-10-27T08:09:33,false,3,,8,,RUE,EMILE TIRTAINE,62530,HERSIN-COUPIGNY,,,62443,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE MARIE CURIE,,,,85.10Z,NAFRev2,N
216204438,00107,21620443800107,O,1983-12-21,03,2019,,2021-10-27T08:09:33,false,4,,,,RUE,EMILE ZOLA,62530,HERSIN-COUPIGNY,,,62443,,,,,,,,,,,,,,,,,,,2020-12-25,A,ECOLE ELEMENTAIRE JULES VALLES,,,,85.20Z,NAFRev2,N
216204438,00115,21620443800115,O,1985-09-01,11,2019,,2021-10-27T08:09:33,false,4,,,,RUE,JULES FERRY,62530,HERSIN-COUPIGNY,,,62443,,,,,,,,RUE,LAVOISIER,62530,HERSIN-COUPIGNY,,,62443,,,,,2020-12-25,A,ECOLE ELEMENTAIRE PAUL ELUARD-ELSA TRIOLET,,,,85.20Z,NAFRev2,N
216204438,00123,21620443800123,O,1995-12-25,NN,,,2019-11-14T14:00:50,false,2,MAIRIE,,,PL,DE LA MAIRIE,62530,HERSIN-COUPIGNY,,,62443,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
216204438,00131,21620443800131,O,1998-12-25,NN,,,2019-11-14T14:00:50,false,3,MAIRIE,,,PL,DE LA MAIRIE,62530,HERSIN-COUPIGNY,,,62443,,,,,,,,,,,,,,,,,,,2012-12-25,F,LOTISSEMENT LES ETANGS,,,,42.99Z,NAFRev2,N
