256702036,00029,25670203600029,O,1994-07-01,01,2019,,2021-10-27T08:12:22,false,6,,50,,RUE,DE LA VILLE,67460,SOUFFELWEYERSHEIM,,,67471,,,,,,,,,,,,,,,,,,,2017-12-25,A,EHPAD LES COLOMBES,,,,87.10A,NAFRev2,O
256702044,00015,25670204400015,O,1981-06-09,NN,,,2019-11-14T14:00:53,true,6,,,,,MAIRIE,67260,SARRE-UNION,,,67434,,,,,,,,,,,,,,,,,,,2013-03-07,F,,,,,36.00Z,NAFRev2,O
256702051,00010,25670205100010,O,,NN,,,,true,1,,,,,HOTEL DE VILLE,67390,MARCKOLSHEIM,,,67281,,,,,,,,,,,,,,,,,,,1997-03-10,F,,,,,75.1C,NAF1993,O
256702069,00012,25670206900012,O,1986-02-26,NN,,,2006-11-25T09:09:19,true,1,,5,,PL,DE LA MAIRIE,67240,BISCHWILLER,,,67046,,,,,,,,,,,,,,,,,,,2002-05-17,F,,,,,70.1C,NAF1993,N
256702077,00015,25670207700015,O,1987-08-07,NN,,,2006-10-26T23:44:18,true,4,HOTEL DE VILLE,9,,PL,D ARMES,67600,SELESTAT,,,67462,,,,,,,,,,,,,,,,,,,2002-10-14,F,CANTONS SELESTAT MARCKOLSHEIM,,,,75.1G,NAF1993,N
256702085,00018,25670208500018,O,1988-07-25,NN,,,2008-01-04T18:53:34,true,4,PRESBYTERE,29,,RUE,PRINCIPALE,67320,RAUWILLER,,,67386,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.12Z,NAFRev2,N
256702093,00012,25670209300012,O,,NN,,,,true,1,,,,,MAIRIE,67320,DRULINGEN,,,67105,,,,,,,,,,,,,,,,,,,1989-06-16,F,,,,,90.11,NAP,N
256702101,00013,25670210100013,O,1986-01-01,NN,,,2019-10-16T10:35:17,true,3,MAIRIE,47,,RUE,PRINCIPALE,67320,BERG,,,67029,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,84.11Z,NAFRev2,N
256702119,00015,25670211900015,O,,,,,2019-11-14T14:00:53,true,1,,,,,MAIRIE,67290,LA PETITE-PIERRE,,,67371,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,75.1G,NAF1993,N
256702127,00018,25670212700018,O,1988-11-17,NN,,,2008-01-04T18:53:34,true,3,,,,,MAIRIE,67230,HERBSHEIM,,,67192,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.11Z,NAFRev2,N
256702135,00011,25670213500011,O,1990-02-23,NN,,,,true,3,,,,,MAIRIE,67470,SELTZ,,,67463,,,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,75.1G,NAF1993,N
256702143,00015,25670214300015,O,1990-09-10,NN,,,2016-01-18T20:34:51,true,4,MAIRIE,3,,RUE,DE L EGLISE,67270,WINGERSHEIM LES QUATRE BANS,,,67539,,,,,,,,,,,,,,,,,,,2003-05-28,F,SIVOS DE GINGSHEIM,,,,75.1C,NAFRev1,O
256702150,00010,25670215000010,O,,NN,,,,true,1,,59,,RUE,DU GENERAL GOURAUD,67210,OBERNAI,,,67348,,,,,,,,,,,,,,,,,,,1994-07-29,F,,,,,75.1G,NAF1993,N
