218007169,00012,21800716900012,O,1983-03-01,02,2019,,2021-10-27T08:10:53,true,4,,,,,,80870,TOEUFLES,,,80764,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
218007169,00020,21800716900020,O,1983-12-21,01,2019,,2021-10-27T08:10:53,false,3,,16,,RUE,DE L'EGLISE,80870,TOEUFLES,,,80764,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
218007177,00015,21800717700015,O,1983-03-01,11,2019,,2021-10-27T08:10:53,true,4,,,,RUE,DU HAUT,80210,TOURS-EN-VIMEU,,,80765,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
218007177,00049,21800717700049,O,1986-09-01,02,2019,,2021-10-27T08:10:53,false,5,,2,,RUE,DES ECOLES,80210,TOURS-EN-VIMEU,,,80765,,,,,,,,,,,,,,,,,,,2010-01-25,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
218007177,00056,21800717700056,O,2001-06-28,NN,,,2019-11-14T14:01:01,false,4,MAIRIE,,,RUE,DU HAUT,80210,TOURS-EN-VIMEU,,,80765,,,,,,,,,,,,,,,,,,,2012-12-25,F,LOTISSEMENTS,,,,42.99Z,NAFRev2,N
218007185,00018,21800718500018,O,1983-03-01,03,2019,,2021-10-27T08:10:53,true,4,,,,,,80560,TOUTENCOURT,,,80766,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
218007185,00026,21800718500026,O,1983-12-21,02,2019,,2021-10-27T08:10:53,false,3,,2,,RUE,DE RAINCHEVAL,80560,TOUTENCOURT,,,80766,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
218007185,00034,21800718500034,O,1996-01-01,NN,,,2018-12-18T13:49:24,false,4,MAIRIE,,,RUE,LONGUE,80560,TOUTENCOURT,,,80766,,,,,,,,,,,,,,,,,,,2017-12-31,F,SERVICE DES EAUX DE TOUTENCOURT,,,,36.00Z,NAFRev2,N
218007193,00012,21800719300012,O,1983-03-01,01,2019,,2021-10-27T08:10:53,true,3,,,,,,80140,LE TRANSLAY,,,80767,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
218007193,00020,21800719300020,O,1983-12-21,01,2019,,2021-10-27T08:10:53,false,3,,4,,RUE,DE OISEMONT,80140,LE TRANSLAY,,,80767,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
218007201,00013,21800720100013,O,1983-03-01,02,2019,,2021-10-27T08:10:53,true,4,,,,,,80300,TREUX,,,80769,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
218007201,00021,21800720100021,O,1983-12-21,NN,,,2017-05-04T01:30:07,false,3,,,,RUE,DU CALVAIRE,80300,TREUX,,,80769,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
218007201,00039,21800720100039,O,1997-01-01,NN,,,2008-01-04T18:43:17,false,3,MAIRIE,18,,RUE,DU CALVAIRE,80300,TREUX,,,80769,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'ASSAINISSEMENT DE TREUX,,,,37.00Z,NAFRev2,N
218007219,00015,21800721900015,O,1983-03-01,11,2019,,2021-10-27T08:10:53,true,4,,,,,,80130,TULLY,,,80770,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
218007219,00023,21800721900023,O,1983-03-16,NN,,,2008-01-04T18:43:17,false,3,,,,,,80130,TULLY,,,80770,,,,,,,,,,,,,,,,,,,2008-01-01,A,SAPEURS POMPIERS,,,,84.25Z,NAFRev2,N
218007219,00031,21800721900031,O,1983-03-16,NN,,,2008-01-04T18:43:17,false,3,MAIRIE,,,,,80130,TULLY,,,80770,,,,,,,,,,,,,,,,,,,2008-01-01,A,CENTRE AERE MUNICIPAL TULLY,,,,90.04Z,NAFRev2,N
218007219,00064,21800721900064,O,1991-09-01,02,2019,,2021-10-27T08:10:53,false,3,,23,,RUE,JEAN CATELAS,80130,TULLY,,,80770,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE,,,,85.20Z,NAFRev2,N
218007227,00018,21800722700018,O,1983-03-01,01,2019,,2021-10-27T08:10:53,true,3,,,,,,80400,UGNY L'EQUIPEE,,,80771,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
218007235,00011,21800723500011,O,,,,,,true,1,,,,,,80370,VACQUERIE,,,80772,,,,,,,,,,,,,,,,,,,,F,,,,,90.11,NAP,N
218007243,00015,21800724300015,O,1983-03-01,01,2019,,2021-10-27T08:10:53,true,3,,,,,,80560,VADENCOURT,,,80773,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
218007250,00010,21800725000010,O,1983-03-01,03,2019,,2021-10-27T08:10:53,true,4,,,,,,80800,VAIRE-SOUS-CORBIE,,,80774,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
218007250,00028,21800725000028,O,1983-12-21,02,2019,,2021-10-27T08:10:53,false,3,,2,,PL,DE LA MAIRIE,80800,VAIRE-SOUS-CORBIE,,,80774,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
218007268,00012,21800726800012,O,1983-03-01,11,2019,,2021-10-27T08:10:53,true,4,,9,,PL,DU MARECHAL LECLERC,80210,VALINES,,,80775,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
218007268,00020,21800726800020,O,1983-12-21,02,2019,,2021-10-27T08:10:53,false,3,,,,PL,DU GENERAL LECLERC,80210,VALINES,,,80775,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
218007276,00015,21800727600015,O,1983-03-01,01,2019,,2021-10-27T08:10:53,true,4,,,,,,80560,VARENNES,,,80776,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
218007276,00023,21800727600023,O,1983-12-21,NN,,,,false,4,,7,,RUE,DUEZ,80560,VARENNES,,,80776,,,,,,,,,,,,,,,,,,,2001-09-01,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAF1993,N
218007276,00031,21800727600031,O,1996-01-01,NN,,,2018-12-18T13:50:37,false,4,MAIRIE,3,,RUE,BOIS,80560,VARENNES,,,80776,,,,,,,,,,,,,,,,,,,2018-05-14,F,SERVICE DES EAUX DE VARENNES,,,,36.00Z,NAFRev2,N
218007284,00019,21800728400019,O,1983-03-01,02,2019,,2021-10-27T08:10:53,true,3,,,,,,80560,VAUCHELLES-LES-AUTHIE,,,80777,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
218007284,00027,21800728400027,O,1996-01-01,NN,,,2019-11-14T14:01:01,false,4,MAIRIE,,,,,80560,VAUCHELLES-LES-AUTHIE,,,80777,,,,,,,,,,,,,,,,,,,2018-04-30,F,SCE DES EAUX DE VAUCHELLES LES AUTHIE,,,,36.00Z,NAFRev2,N
218007292,00012,21800729200012,O,1983-03-01,01,2019,,2021-10-27T08:10:53,true,3,,,,,,80620,VAUCHELLES-LES-DOMART,,,80778,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
218007292,00020,21800729200020,O,1983-12-21,NN,,,2019-11-14T14:01:01,false,3,,,,,,80620,VAUCHELLES-LES-DOMART,,,80778,,,,,,,,,,,,,,,,,,,2005-12-25,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAFRev1,N
218007300,00013,21800730000013,O,1983-03-01,03,2019,,2021-10-27T08:10:53,true,5,MAIRIE,,,RUE,DE LA GROSSE BORNE,80132,VAUCHELLES-LES-QUESNOY,,,80779,,,,,,,,,,,,,,,,,,,2019-12-25,A,,,,,84.11Z,NAFRev2,O
