246401863,00013,24640186300013,O,2004-01-01,NN,,,2019-06-24T13:13:16,true,5,,,,LD,MULTIPLE RURAL,64640,IHOLDY,,,64271,,,,,,,,,,,,,,,,,,,2017-01-01,F,,,,,84.11Z,NAFRev2,O
246500011,00019,24650001100019,O,1983-03-01,NN,,,2008-04-26T08:26:44,true,4,,,,,MAIRIE,65400,SALLES,,,65400,,,,,,,,,,,,,,,,,,,2005-08-22,F,,,,,75.1A,NAFRev1,N
246500029,00011,24650002900011,O,,NN,,,2019-11-14T14:00:52,true,1,,,,,MAIRIE,65400,ARGELES-GAZOST,,,65025,,,,,,,,,,,,,,,,,,,1993-10-20,F,,,,,75.1A,NAF1993,N
246500037,00014,24650003700014,O,1983-03-01,NN,,,2006-10-26T23:42:49,true,4,,,,,MAIRIE,65400,PRECHAC,,,65371,,,,,,,,,,,,,,,,,,,2004-09-09,F,,,,,75.1A,NAFRev1,O
246500045,00017,24650004500017,O,1983-03-01,11,2019,,2021-10-27T08:11:51,false,5,,,,,MAIRIE,65400,BUN,,,65112,,,,,,,,,,,,,,,,,,,2020-12-17,F,,,,,84.11Z,NAFRev2,O
246500045,00033,24650004500033,O,1997-02-07,NN,,,2020-12-21T07:24:15,false,4,MAIRIE,2,,IMP,LA POUEYE,65400,BUN,,,65112,,,,,,,,,,,,,,,,,,,2008-01-01,A,MICRO CENTRALE,,,,35.11Z,NAFRev2,N
246500045,00041,24650004500041,O,1999-06-15,NN,,,2008-01-04T18:49:33,false,3,,,,,VILLAGE,65400,ESTAING,,,65169,,,,,,,,,,,,,,,,,,,2008-01-01,A,CAMPING INTERCOMMUNAL DU LAC D'ESTAING,,,,55.30Z,NAFRev2,N
246500045,00058,24650004500058,O,2002-07-01,NN,,,2020-12-21T07:25:50,false,3,MAIRIE,2,,IMP,LA POUEYE,65400,BUN,,,65112,,,,,,,,,,,,,,,,,,,2008-01-01,A,B A LOCATIONS DE FONDS,,,,68.20B,NAFRev2,N
246500045,00066,24650004500066,O,2020-12-17,,,,2020-12-21T07:21:54,true,1,,2,,IMP,LA POUEYE,65400,BUN,,,65112,,,,,,,,,,,,,,,,,,,2020-12-17,A,,,,,84.11Z,NAFRev2,O
246500052,00013,24650005200013,O,1983-03-01,NN,,,2019-11-14T14:00:52,true,5,,,,,MAIRIE,65590,BORDERES-LOURON,,,65099,,,,,,,,,,,,,,,,,,,2017-08-02,F,,,,,84.11Z,NAFRev2,O
246500052,00039,24650005200039,O,1984-12-19,NN,,,2019-11-14T14:00:52,false,6,,,,,,65590,BORDERES-LOURON,,,65099,,,,,,,,,,,,,,,,,,,2017-08-02,F,OFFICE DU TOURISME INTERCOMMUNAL,,,,79.90Z,NAFRev2,O
246500052,00047,24650005200047,O,1998-09-11,NN,,,2019-11-14T14:00:52,false,4,MAIRIE,,,,,65590,BORDERES-LOURON,,,65099,,,,,,,,,,,,,,,,,,,2017-08-02,F,REGIE TRANSPORTS PUBLICS VALLEE LOURON,,,,49.31Z,NAFRev2,N
246500052,00054,24650005200054,O,2001-01-01,NN,,,2019-11-14T14:00:52,false,4,,,,,MAIRIE,65590,BORDERES-LOURON,,,65099,,,,,,,,,,,,,,,,,,,2017-08-02,F,EAU ET ASSAINISSEMENT,,,,36.00Z,NAFRev2,N
246500052,00062,24650005200062,O,2001-11-05,NN,,,2019-11-14T14:00:52,false,4,,,,,HOTEL DE VILLE,65590,BORDERES-LOURON,,,65099,,,,,,,,,,,,,,,,,,,2015-07-28,F,LOTISSEMENT  HAMEAU DE BALESTAS,,,,42.99Z,NAFRev2,N
246500052,00070,24650005200070,O,2005-05-12,NN,,,2019-11-14T14:00:52,false,3,,,,,MAIRIE,65590,BORDERES-LOURON,,,65099,,,,,,,,,,,,,,,,,,,2017-08-02,F,REGIE EXPLOITATION REMONTEES,,,,49.39C,NAFRev2,O
246500060,00016,24650006000016,O,,NN,,,,true,1,,,,,LA MAISON DES BARONNIES,65130,SARLABOUS,,,65405,,,,,,,,,,,,,,,,,,,1995-01-23,F,,,,,75.1A,NAF1993,O
