175502111,00156,17550211100156,O,1983-03-16,,,,2019-11-14T14:00:45,false,4,,2,,AV,DE LA LIBERATION,55300,SAINT-MIHIEL,,,55463,,,,,,,,,,,,,,,,,,,2009-12-21,F,TRESORERIE DE SAINT-MIHIEL,,,,84.11Z,NAFRev2,N
175502111,00172,17550211100172,O,1983-03-16,NN,,,2019-11-14T14:00:45,false,4,,12,,RUE,DE NANCY,55160,FRESNES-EN-WOEVRE,,,55198,,,,,,,,,,,,,,,,,,,2009-12-21,F,TRESORERIE DE FRESNES-EN-WOEVRE,,,,84.11Z,NAFRev2,N
175502111,00180,17550211100180,O,1983-03-16,NN,,,2019-11-14T14:00:45,false,3,,12,,RUE,DES ETATS UNIS,55500,LIGNY-EN-BARROIS,,,55291,,,,,,,,,,,,,,,,,,,2005-10-11,F,TRESORERIE DE LIGNY-EN-BARROIS,,,,75.1A,NAFRev1,N
175502111,00198,17550211100198,O,1983-03-16,NN,,,2019-11-14T14:00:45,false,5,,,,RUE,CAPITAINE MARLIN,55320,DIEUE-SUR-MEUSE,,,55154,,,,,,,,,,,,,,,,,,,2009-12-21,F,TRESORERIE DE DIEUE-SUR-MEUSE,,,,84.11Z,NAFRev2,N
175502111,00206,17550211100206,O,1983-03-16,,,,2013-04-29T22:36:24,false,4,,,,RUE,LAENNEC,55700,STENAY,,,55502,,,,,,,,,,,,,,,,,,,2009-12-21,F,TRESORERIE DE STENAY,,,,84.11Z,NAFRev2,N
175502111,00214,17550211100214,O,1983-03-16,,,,2019-11-14T14:00:45,false,3,,1,,RUE,DE L'ISLE,55110,DUN-SUR-MEUSE,,,55167,,,,,,,,,,,,,,,,,,,1994-09-01,F,TRESORERIE DE DUN-SUR-MEUSE,,,,75.1A,NAF1993,N
175502111,00222,17550211100222,O,1983-03-16,,,,2013-04-29T22:36:24,false,4,,2,,RUE,DE LA CROUEE,55230,SPINCOURT,,,55500,,,,,,,,,,,,,,,,,,,2009-12-21,F,TRESORERIE DE SPINCOURT,,,,84.11Z,NAFRev2,N
175502111,00230,17550211100230,O,1983-03-16,,,,2019-11-14T14:00:45,false,3,,2,,AV,DE LA LIBERATION,55300,SAINT-MIHIEL,,,55463,,,,,,,,,,,,,,,,,,,1993-05-14,F,TRESORERIE DE PIERREFITTE-SUR-AIRE,,,,75.1A,NAF1993,N
175502111,00248,17550211100248,O,1983-03-16,,,,2013-04-29T22:36:24,false,5,,27,,RUE,DE LA REPUBLIQUE,55140,VAUCOULEURS,,,55533,,,,,,,,,,,,,,,,,,,2009-12-21,F,TRESORERIE VAUCOULEURS-VOID VACON,,,,84.11Z,NAFRev2,N
175502111,00255,17550211100255,O,1983-03-16,NN,,,2019-11-14T14:00:45,false,3,,31,,RUE,LOUVIERE,55190,VOID-VACON,,,55573,,,,,,,,,,,,,,,,,,,2007-03-07,F,TRESORERIE DE VOID-VACON,,,,75.1A,NAFRev1,N
