120066030,00012,12006603000012,O,1983-03-01,,,,,false,3,,34,,RUE,DE LA FEDERATION,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,1992-04-02,F,,,,,75.1E,NAF1993,N
120066030,00020,12006603000020,O,1992-04-02,NN,,,2015-03-27T17:02:10,false,4,,,,,LA GRANDE ARCHE PAROI SUD,92800,PUTEAUX,,,92062,92055,PARIS LA DEFENSE CEDEX,,,,,,,,,,,,,,,,,2014-12-25,F,,,,,84.13Z,NAFRev2,N
120066030,00038,12006603000038,O,2014-12-25,NN,,,2019-06-24T13:06:53,true,2,TOUR PASCAL A,6,,PL,DES DEGRES,92800,PUTEAUX,,,92062,92055,PARIS LA DEFENSE CEDEX,,,,,,,,,,,,,,,,,2017-12-25,F,,,,,84.13Z,NAFRev2,O
120067012,00019,12006701200019,O,1983-03-01,,,,,false,3,,,,AV,DU PARC DE PASSY,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,1992-04-02,F,,,,,75.1E,NAF1993,N
120067012,00027,12006701200027,O,1992-04-02,41,2019,,2021-10-27T08:03:34,true,3,TOUR SEQUIOA,1,,PL,CARPEAUX,92800,PUTEAUX,,,92062,92055,PARIS LA DEFENSE CEDEX,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.13Z,NAFRev2,N
120067020,00012,12006702000012,O,,,,,,true,1,,,,AV,DU PARC DE PASSY,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,,F,,,,,90.02,NAP,N
120067038,00063,12006703800063,O,1989-09-01,NN,,,2015-03-06T16:08:38,true,4,,,,,LA GRANDE ARCHE PAROI SUD,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,84.13Z,NAFRev2,N
120067046,00017,12006704600017,O,1983-03-01,NN,,,,false,3,,164,,RUE,DE JAVEL,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,1992-01-01,F,,,,,75.1E,NAF1993,N
120067046,00082,12006704600082,O,1992-01-01,NN,,,2012-05-05T00:17:03,true,4,TOUR PASCAL B,,,,GRANDE ARCHE,92800,PUTEAUX,,,92062,92055,PARIS LA DEFENSE CEDEX,,,,,,,,,,,,,,,,,2008-07-09,F,,,,,84.13Z,NAFRev2,N
120067053,00013,12006705300013,O,1984-02-27,,,,,false,3,,75,,AV,DU PARC DE PASSY,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,1992-04-02,F,,,,,75.1E,NAF1993,N
120067053,00021,12006705300021,O,1992-04-02,NN,,,2015-04-13T14:45:02,true,4,TOUR PASCAL,,,,GRANDE ARCHE,92800,PUTEAUX,,,92062,92055,PARIS LA DEFENSE CEDEX,,,,,,,,,,,,,,,,,2008-07-09,F,,,,,84.13Z,NAFRev2,N
120067061,00016,12006706100016,O,,,,,,true,1,,32,,AV,DU PRESIDENT KENNEDY,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,1988-04-30,F,,,,,75.1E,NAF1993,N
120067079,00018,12006707900018,O,1994-01-01,,,,,true,1,,,,,LA GRANDE ARCHE PAROI NORD,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,1998-03-06,F,,,,,75.1E,NAF1993,N
120068010,00012,12006801000012,O,,,,,2019-11-14T14:01:05,true,1,,14,,BD,DU GENERAL LECLERC,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,1994-01-11,F,,,,,75.1E,NAF1993,N
120068028,00014,12006802800014,O,,,,,2019-11-14T14:01:05,true,1,,14,,BD,DU GENERAL LECLERC,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,1994-01-11,F,,,,,75.1E,NAF1993,N
120068036,00017,12006803600017,O,1994-01-11,NN,,,2019-11-14T14:01:05,false,3,,14,,BD,DU GENERAL LECLERC,92200,NEUILLY-SUR-SEINE,,,92051,92524,NEUILLY SUR SEINE CEDEX,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,75.1A,NAF1993,N
120068036,00025,12006803600025,O,1994-02-01,,,,2018-03-09T09:29:56,true,4,,20,,AV,DE SEGUR,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2017-12-25,F,,,,,84.11Z,NAFRev2,N
120068044,00011,12006804400011,O,1994-01-11,NN,,,2019-11-14T14:01:05,false,3,,14,,BD,DU GENERAL LECLERC,92200,NEUILLY-SUR-SEINE,,,92051,92524,NEUILLY SUR SEINE CEDEX,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,75.1A,NAF1993,N
120068044,00029,12006804400029,O,1994-02-01,NN,,,2015-03-10T10:32:36,true,3,,20,,AV,DE SEGUR,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,84.11Z,NAFRev2,N
120068051,00016,12006805100016,O,1994-01-11,NN,,,2019-11-14T14:01:05,false,3,,14,,BD,DU GENERAL LECLERC,92200,NEUILLY-SUR-SEINE,,,92051,92524,NEUILLY SUR SEINE CEDEX,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,75.1A,NAF1993,N
120068051,00024,12006805100024,O,1994-02-01,NN,,,2009-10-14T15:02:05,false,4,,20,,AV,DE SEGUR,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-07-09,F,,,,,84.11Z,NAFRev2,N
120068051,00032,12006805100032,O,2008-07-09,31,2019,,2021-10-27T08:03:34,true,1,TOUR SEQUIOA,1,,PL,CARPEAUX,92800,PUTEAUX,,,92062,92055,PARIS LA DEFENSE CEDEX,,,,,,,,,,,,,,,,,2008-07-09,A,,,,,84.11Z,NAFRev2,O
120068051,00040,12006805100040,O,2012-12-25,NN,,,2019-02-27T13:45:54,false,1,,42,,AV,GUSTAVE GASPARD CORIOLIS,31100,TOULOUSE,,,31555,31057,TOULOUSE CEDEX 1,,,,,,,,,,,,,,,,,2012-12-25,F,SC HYDROMETEOLOGIE APPUI PREVISION INONDATION,,,,84.13Z,NAFRev2,O
120068051,00057,12006805100057,O,2012-12-25,NN,,,2019-03-26T15:31:42,false,1,,44,,AV,MARCELIN BERTHELOT,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,2012-12-25,F,ST ENERGIE ELECTRIQUE GRANDS BARRAGES HYDRAULIQUE,,,,84.13Z,NAFRev2,O
120068051,00065,12006805100065,O,2012-12-25,01,2019,,2021-10-27T08:03:34,false,1,,5,,PL,JULES FERRY,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,2012-12-25,A,BUREAU ANALYSE RISQUES POLLUTIONS INDUSTRIELS,,,,84.13Z,NAFRev2,O
120070016,00015,12007001600015,O,1983-03-01,NN,,,2010-09-28T09:27:54,true,4,,78,,RUE,DE VARENNE,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,84.11Z,NAFRev2,N
120070016,00023,12007001600023,O,1985-02-01,NN,,,2019-11-14T14:00:30,false,4,,,,RTE,NATIONALE 113,31320,AUZEVILLE-TOLOSANE,,,31035,,,,,,,,,,,,,,,,,,,2008-01-01,F,CERIT ETUDES REALIS INFORMATIQ,,,,84.13Z,NAFRev2,N
120070016,00031,12007001600031,O,1985-08-02,NN,,,2010-09-28T09:27:54,false,4,,19,,AV,DU MAINE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,F,BUREAU ETUDE CONSTRUCT ADMINIS,,,,84.13Z,NAFRev2,N
