212801294,00027,21280129400027,O,1983-12-21,02,2019,,2021-10-27T08:07:36,false,4,,7,,RUE,DE BRISAY,28700,DENONVILLE,,,28129,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE DENONVILLE MAISONS,,,,85.20Z,NAFRev2,N
212801294,00035,21280129400035,O,1995-01-01,NN,,,2019-06-07T09:54:21,false,4,MAIRIE,,,,,28700,DENONVILLE,,,28129,,,,,,,,,,,,,,,,,,,2018-12-31,F,SERVICE DES EAUX DE DENONVILLE,,,,36.00Z,NAFRev2,N
212801294,00043,21280129400043,O,2006-12-25,,,,2021-02-23T10:31:48,false,2,,8,,RUE,MARCHAIS,28700,DENONVILLE,,,28129,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE,,,,85.10Z,NAFRev2,N
212801302,00010,21280130200010,O,1983-03-01,03,2019,,2021-10-27T08:07:36,true,4,,1,,PL,ST GERMAIN,28250,DIGNY,,,28130,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212801302,00036,21280130200036,O,1983-12-21,03,2019,,2021-10-27T08:07:36,false,3,,1,,RUE,DES FONDEURS,28250,DIGNY,,,28130,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212801302,00044,21280130200044,O,1996-01-01,NN,,,,false,2,MAIRIE,,,,,28250,DIGNY,,,28130,,,,,,,,,,,,,,,,,,,1996-12-25,F,SERVICE ASSAINISSEMENT,,,,90.0A,NAF1993,N
212801302,00051,21280130200051,O,1996-01-01,NN,,,,false,2,MAIRIE,,,,,28250,DIGNY,,,28130,,,,,,,,,,,,,,,,,,,1996-12-25,F,SERVICE EAU DE DIGNY,,,,41.0Z,NAF1993,N
212801302,00069,21280130200069,O,1996-01-01,NN,,,2008-01-04T18:29:55,false,3,MAIRIE,1,,PL,ST GERMAIN,28250,DIGNY,,,28130,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D EAU ET ASSAINISSEMENT,,,,36.00Z,NAFRev2,N
212801328,00015,21280132800015,O,1983-03-01,02,2019,,2021-10-27T08:07:36,true,4,,,,PL,DE LA MAIRIE,28200,DONNEMAIN-SAINT-MAMES,,,28132,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212801328,00023,21280132800023,O,1983-12-21,02,2019,,2021-10-27T08:07:36,false,3,,2,,RUE,JULES FERRY,28200,DONNEMAIN-SAINT-MAMES,,,28132,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212801328,00031,21280132800031,O,1996-01-17,NN,,,2020-09-15T09:46:05,false,4,MAIRIE,,,,,28200,DONNEMAIN-SAINT-MAMES,,,28132,,,,,,,,,,,,,,,,,,,2019-12-31,F,SERVICE D ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
212801336,00018,21280133600018,O,1983-03-01,NN,,,2019-11-14T14:00:28,true,5,,31,,RUE,DE LA VALLEE,28220,CLOYES-LES-TROIS-RIVIERES,,,28103,,,,,,,,,,,,,,,,,,,2017-01-01,F,MAIRIE,,,,84.11Z,NAFRev2,O
212801336,00026,21280133600026,O,1983-12-21,NN,,,2019-11-14T14:00:28,false,5,,31,,RUE,DE LA VALLEE,28220,CLOYES-LES-TROIS-RIVIERES,,,28103,,,,,,,,,,,,,,,,,,,2017-01-01,F,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
