260201223,00013,26020122300013,O,1983-03-01,NN,,,2019-11-14T14:00:12,true,4,MAIRIE,,,RUE,DE SAINTE BENOITE,02240,BRISSY-HAMEGICOURT,,,02124,,,,,,,,,,,,,,,,,,,2017-12-31,F,CCAS,,,,88.99B,NAFRev2,N
260201231,00016,26020123100016,O,1983-03-01,NN,,,2018-05-07T08:44:06,true,4,MAIRIE,13,,,GRANDE RUE,02810,BRUMETZ,,,02125,,,,,,,,,,,,,,,,,,,2017-12-31,F,CCAS,,,,88.99B,NAFRev2,N
260201249,00018,26020124900018,O,1983-03-01,NN,,,2008-01-04T18:54:49,true,3,MAIRIE,17,,PL,MAI 1940,02360,BRUNEHAMEL,,,02126,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
260201256,00013,26020125600013,O,1983-03-01,NN,,,2019-11-14T14:00:12,true,4,MAIRIE,13,,,GRANDE RUE,02130,BRUYERES-SUR-FERE,,,02127,,,,,,,,,,,,,,,,,,,2017-08-01,F,CCAS,,,,88.99B,NAFRev2,N
260201264,00017,26020126400017,O,1983-03-01,NN,,,2019-11-14T14:00:12,true,4,MAIRIE,1,,PL,DU GENERAL DE GAULLE,02860,BRUYERES-ET-MONTBERAULT,,,02128,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
260201272,00010,26020127200010,O,1983-03-01,NN,,,2016-11-20T14:04:38,true,4,MAIRIE,,,,,02220,BRUYS,,,02129,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
260201280,00013,26020128000013,O,1983-03-01,NN,,,2008-01-04T18:54:49,true,3,MAIRIE,,,PL,DE LA MAIRIE,02500,BUCILLY,,,02130,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
260201298,00015,26020129800015,O,1983-03-01,NN,,,2019-11-14T14:00:12,true,3,MAIRIE,,,PL,DU 29 AOUT 1944,02880,BUCY-LE-LONG,,,02131,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
260201306,00016,26020130600016,O,1983-03-01,NN,,,2019-11-14T14:00:12,true,4,MAIRIE,,,,,02870,BUCY-LES-CERNY,,,02132,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
260201314,00010,26020131400010,O,1983-03-01,NN,,,2019-11-14T14:00:12,true,3,MAIRIE,2,,PL,DE LA MAIRIE,02350,BUCY-LES-PIERREPONT,,,02133,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
260201322,00013,26020132200013,O,1983-03-01,NN,,,2010-06-26T03:02:49,true,4,,,,RTE,D'HIRSON,02500,BUIRE,,,02134,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,O
260201330,00016,26020133000016,O,1983-03-01,NN,,,2019-01-30T15:33:11,true,4,MAIRIE,,,PL,DE LA REPUBLIQUE,02620,BUIRONFOSSE,,,02135,,,,,,,,,,,,,,,,,,,2018-12-31,F,CCAS,,,,88.99B,NAFRev2,N
260201348,00018,26020134800018,O,1983-03-01,NN,,,2017-08-06T14:05:56,true,4,MAIRIE,,,,,02140,BURELLES,,,02136,,,,,,,,,,,,,,,,,,,2017-08-01,F,CCAS,,,,88.99B,NAFRev2,N
260201355,00013,26020135500013,O,1983-03-01,NN,,,2016-07-23T12:14:25,true,4,,,,,,02810,BUSSIARES,,,02137,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
260201363,00017,26020136300017,O,1983-03-01,NN,,,2016-07-23T12:14:25,true,4,MAIRIE,4,,RUE,DE LA MAIRIE,02200,BUZANCY,,,02138,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
260201371,00010,26020137100010,O,1983-03-01,NN,,,2019-11-14T14:00:12,true,3,MAIRIE,,,PL,DE LA MAIRIE,02300,CAILLOUEL-CREPIGNY,,,02139,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
260201389,00012,26020138900012,O,1983-03-01,NN,,,2010-06-26T03:02:49,true,3,MAIRIE,21,,RTE,DE NOYON,02300,CAMELIN,,,02140,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
260201397,00015,26020139700015,O,1983-03-01,NN,,,2008-01-04T18:54:49,true,3,MAIRIE,34,,RUE,DU GENERAL DE GAULLE,02260,LA CAPELLE,,,02141,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
260201405,00016,26020140500016,O,1983-03-01,NN,,,2016-07-23T12:14:25,true,4,,3,,RUE,DE L'ECOLE,02680,CASTRES,,,02142,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
260201413,00010,26020141300010,O,1983-03-01,NN,,,2016-07-23T12:14:26,true,4,MAIRIE,9,,RUE,DU GENERAL AUGEREAU,02420,LE CATELET,,,02143,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,O
260201421,00013,26020142100013,O,1983-03-01,NN,,,2008-01-04T18:54:49,true,3,MAIRIE,,,RUE,DE L'EGLISE,02490,CAULAINCOURT,,,02144,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
260201439,00015,26020143900015,O,1983-03-01,01,2018,,2020-08-25T10:20:45,true,3,MAIRIE,1,,RUE,DE LA MAIRIE,02300,CAUMONT,,,02145,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
260201447,00018,26020144700018,O,1983-03-01,NN,,,2019-11-14T14:00:12,true,3,MAIRIE,1,,RUE,DE MONTHUREL,02330,CELLES-LES-CONDE,,,02146,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
260201454,00014,26020145400014,O,1983-03-01,NN,,,2019-11-14T14:00:13,true,4,MAIRIE,1,,RUE,PETIT MORIN,02540,DHUYS ET MORIN-EN-BRIE,,,02458,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
260201462,00017,26020146200017,O,1983-03-01,NN,,,2019-11-14T14:00:12,true,4,MAIRIE,12,,RUE,DE LA FONTAINE ST LAURENT,02370,CELLES-SUR-AISNE,,,02148,,,,,,,,,,,,,,,,,,,2017-08-01,F,CCAS,,,,88.99B,NAFRev2,N
260201470,00010,26020147000010,O,1983-03-01,NN,,,2016-07-23T12:14:26,true,4,MAIRIE,,,,,02240,CERIZY,,,02149,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
260201488,00012,26020148800012,O,1983-03-01,NN,,,2019-11-14T14:00:12,true,4,MAIRIE,2,,RUE,DE SAINT REMY,02860,CERNY-EN-LAONNOIS,,,02150,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
260201496,00015,26020149600015,O,1983-03-01,NN,,,2019-11-14T14:00:12,true,4,MAIRIE,3,,RUE,DE LA MAIRIE,02870,CERNY-LES-BUCY,,,02151,,,,,,,,,,,,,,,,,,,2017-08-01,F,CCAS,,,,88.99B,NAFRev2,N
260201504,00016,26020150400016,O,1983-03-01,NN,,,2010-06-26T03:02:49,true,3,MAIRIE,,,,,02220,CERSEUIL,,,02152,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
260201512,00019,26020151200019,O,1983-03-01,NN,,,2019-01-11T10:55:24,true,4,MAIRIE,1,,,RUELLE BUET,02320,CESSIERES-SUZY,,,02153,,,,,,,,,,,,,,,,,,,2016-05-23,F,CCAS,,,,88.99B,NAFRev2,N
260201520,00012,26020152000012,O,1983-03-01,NN,,,2016-07-23T12:14:26,true,4,MAIRIE,12,,RUE,SAINT JEAN,02200,CHACRISE,,,02154,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
260201538,00014,26020153800014,O,1983-03-01,NN,,,2016-07-23T12:14:27,true,4,MAIRIE,2,,RUE,DE L'EGLISE,02000,CHAILLEVOIS,,,02155,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
260201546,00017,26020154600017,O,1983-03-01,NN,,,2008-01-04T18:54:49,true,3,MAIRIE,9,,RUE,DE LA MAIRIE,02270,CHALANDRY,,,02156,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
260201553,00013,26020155300013,O,1983-03-01,NN,,,2010-06-26T03:02:49,true,3,MAIRIE,39,B,RUE,JEAN JAURES,02000,CHAMBRY,,,02157,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
260201561,00016,26020156100016,O,1983-03-01,NN,,,2016-07-23T12:14:27,true,4,MAIRIE,1,,RUE,DE LA MAIRIE,02860,CHAMOUILLE,,,02158,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
260201579,00018,26020157900018,O,1983-03-01,NN,,,2016-11-20T14:04:39,true,4,MAIRIE,17,,,RR DE L'EGLISE,02670,CHAMPS,,,02159,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
260201587,00011,26020158700011,O,1983-03-01,NN,,,2019-07-22T14:41:46,false,4,MAIRIE,8,,RUE,DE SECHELLES,02340,CHAOURSE,,,02160,,,,,,,,,,,,,,,,,,,2019-01-01,F,CCAS,,,,88.99B,NAFRev2,N
