252802939,00022,25280293900022,O,1994-12-13,NN,,,2017-05-04T01:35:47,false,5,,41,,RUE,RENE ET JEAN LEFEVRE,28130,PIERRES,,,28298,,,,,,,,,,,,,,,,,,,2016-03-04,F,,,,,42.99Z,NAFRev2,N
252802939,00030,25280293900030,O,2016-03-04,NN,,,2018-09-29T12:07:40,true,2,,45,,RUE,RENE ET JEAN LEFEVRE,28130,PIERRES,,,28298,,,,,,,,,,,,,,,,,,,2017-01-01,F,,,,,42.99Z,NAFRev2,O
252802962,00016,25280296200016,O,1991-01-25,NN,,,2016-01-12T14:01:04,true,3,MAIRIE,3,,RUE,DE LA MAIRIE,28700,AUNEAU-BLEURY-SAINT-SYMPHORIEN,,,28015,,,,,,,,,,,,,,,,,,,2004-05-24,F,,,,,75.1A,NAFRev1,N
252802970,00019,25280297000019,O,1990-11-29,NN,,,,true,1,,2,,RUE,DE CHATEAUDUN,28100,DREUX,,,28134,,,,,,,,,,,,,,,,,,,2001-06-20,F,,,,,75.1A,NAF1993,N
252802988,00011,25280298800011,O,,NN,,,,true,1,,8,,RUE,DU GENERAL LECLERC,28230,EPERNON,,,28140,,,,,,,,,,,,,,,,,,,1997-04-07,F,,,,,75.1C,NAF1993,N
252802996,00014,25280299600014,O,1991-01-01,02,2019,,2021-10-27T08:12:05,true,5,MAIRIE,8,,RUE,DU GENERAL LECLERC,28230,EPERNON,,BP 41,28140,28231,EPERNON CEDEX,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.12Z,NAFRev2,O
252803010,00013,25280301000013,O,1991-03-01,NN,,,2019-11-14T14:00:29,true,5,MAIRIE,44,,RUE,VILLETTE GATE,28400,NOGENT-LE-ROTROU,,,28280,,,,,,,,,,,,,,,,,,,2015-08-12,F,,,,,42.99Z,NAFRev2,O
252803036,00018,25280303600018,O,1991-07-08,NN,,,2021-10-28T16:59:17,true,4,MAIRIE,,,RUE,DE L'EGLISE,28120,BAILLEAU-LE-PIN,,,28021,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.12Z,NAFRev2,O
252803036,00026,25280303600026,O,2002-01-01,NN,,,2019-11-14T14:00:28,false,4,MAIRIE,,,RUE,DE L'EGLISE,28120,BAILLEAU-LE-PIN,,,28021,,,,,,,,,,,,,,,,,,,2013-01-01,F,REGIE DE TRANSPORTS SCOLAIRES,,,,49.39A,NAFRev2,O
252803051,00017,25280305100017,O,1991-06-17,NN,,,2019-01-14T21:12:06,true,4,MAIRIE,252,,RUE,DE LA CHAPELLE,28310,JANVILLE-EN-BEAUCE,,,28199,,,,,,,,,,,,,,,,,,,2012-01-01,F,,,,,42.99Z,NAFRev2,N
