268300464,00040,26830046400040,O,2013-04-16,11,2019,,2021-10-27T08:13:21,true,1,,81,,RUE,MARIUS TARDIVIER,83130,LA GARDE,,,83062,,,,,,,,,,,,,,,,,,,2013-04-16,A,,,,,88.99B,NAFRev2,O
268300464,00057,26830046400057,O,2013-04-16,00,2019,,2021-10-27T08:13:21,false,3,,101,,RUE,JACQUES PREVERT,83130,LA GARDE,,,83062,,,,,,,,,,,,,,,,,,,2019-12-11,F,RESIDENCE AUTONOMIE MARIE CURIE,,,,87.30A,NAFRev2,O
268300464,00065,26830046400065,O,2019-12-11,,,,2019-10-21T09:37:40,false,1,,346,,RUE,ALBERT PIAULT,83130,LA GARDE,,,83062,,,,,,,,,,,,,,,,,,,2019-12-11,A,RESIDENCE AUTONOMIE MARIE CURIE,,,,87.30A,NAFRev2,N
268300472,00019,26830047200019,O,1983-03-01,NN,,,2008-01-04T19:04:11,true,3,,,,,HOTEL DE VILLE,83590,GONFARON,,,83067,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
268300480,00012,26830048000012,O,1983-03-01,01,2019,,2021-10-27T08:13:21,true,3,,12,,AV,JOSEPH CLOTIS,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
268300498,00014,26830049800014,O,1983-03-01,31,2019,,2021-10-27T08:13:21,true,4,CENTRE OLBIA,,,RUE,SOLDAT BELLON,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,O
268300498,00022,26830049800022,O,1972-08-01,NN,,,2017-08-17T10:56:56,false,4,,,,RUE,LOUIS ARMAND,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2016-12-25,A,RESIDENCE AUTONOMIE LES LAVANDES,,,,87.30A,NAFRev2,N
268300498,00030,26830049800030,O,1979-07-01,NN,,,2017-08-22T13:25:42,false,4,,,,RUE,LOUIS ARMAND,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2016-12-25,A,RESIDENCE AUTONOMIE LES MURIERS,,,,87.30A,NAFRev2,N
268300498,00048,26830049800048,O,1969-10-20,NN,,,2008-01-04T19:04:11,false,3,,,,AV,GAMBETTA,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2008-01-01,A,HALTE GARDERIE BAS GAUTHIER,,,,88.91A,NAFRev2,N
268300498,00055,26830049800055,O,1974-10-15,NN,,,2008-01-04T19:04:11,false,3,,,,RUE,MAL GALLIENI,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2008-01-01,A,CRECHE COLLECTIVE,,,,88.91A,NAFRev2,N
268300506,00014,26830050600014,O,1983-03-01,12,2019,,2021-10-27T08:13:21,true,4,MAIRIE,,,PL,ERNEST REYER,83980,LE LAVANDOU,,,83070,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,O
268300514,00018,26830051400018,O,1983-03-01,12,2019,,2021-10-27T08:13:21,true,4,,,,BD,DE LA REPUBLIQUE,83510,LORGUES,,,83072,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,O
268300514,00026,26830051400026,O,1988-10-24,11,2019,,2021-10-27T08:13:21,false,4,,2,,TRA,DE L ENCLOS,83510,LORGUES,,,83072,,,,,,,,,,,,,,,,,,,2017-02-09,A,RESIDENCE AUTONOMIE LE CLOS DES TUFS,,,,87.30A,NAFRev2,N
268300522,00011,26830052200011,O,1983-03-01,NN,,,2019-11-14T14:01:02,true,5,,,,PL,URBAIN SENES,83390,PIERREFEU-DU-VAR,,,83091,,,,,,,,,,,,,,,,,,,2008-08-06,A,,,,,88.99B,NAFRev2,O
268300530,00014,26830053000014,O,1983-03-01,NN,,,2019-11-14T14:01:02,true,4,MAIRIE,,,PL,URBAIN SENES,83390,PIERREFEU-DU-VAR,,,83091,,,,,,,,,,,,,,,,,,,2010-12-25,A,,,,,88.99B,NAFRev2,N
268300548,00016,26830054800016,O,1983-03-01,NN,,,2019-11-14T14:01:02,true,3,,,,,HOTEL DE VILLE,83390,PUGET-VILLE,,,83100,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
268300555,00011,26830055500011,O,1983-03-01,NN,,,2019-11-14T14:01:02,false,6,,,,PL,SAINT PIERRE,83520,ROQUEBRUNE-SUR-ARGENS,,,83107,,,,,,,,,,,,,,,,,,,2016-02-01,F,,,,,88.99B,NAFRev2,O
268300555,00029,26830055500029,O,1999-12-14,NN,,,2019-11-14T14:01:02,false,4,LES ISSAMBRES,,,AV,DE LA THEBAIDE,83380,ROQUEBRUNE-SUR-ARGENS,,,83107,,,,,,,,,,,,,,,,,,,2008-01-01,A,FOYER LOGEMENTS RECAMPADO,,,,87.10A,NAFRev2,N
268300555,00037,26830055500037,O,2001-01-01,12,2019,,2021-10-27T08:13:21,false,5,,,,RUE,DU JAS DE CALLIAN,83520,ROQUEBRUNE-SUR-ARGENS,,,83107,,,,,,,,,,,,,,,,,,,2016-12-25,A,RESIDENCE AUTONOMIE JAS DE CALLIAN,,,,87.30A,NAFRev2,O
268300555,00045,26830055500045,O,2015-11-25,,,,2019-11-14T14:01:02,false,2,,,,PL,SAINT PIERRE,83520,ROQUEBRUNE-SUR-ARGENS,,,83107,,,,,,,,,,,,,,,,,,,2015-12-31,F,SPIC DE LA RESIDENCE DU JAS DE CALLIAN,,,,84.12Z,NAFRev2,N
268300555,00052,26830055500052,O,2016-02-01,,,,2021-02-23T10:35:24,true,1,,12,,AV,GABRIEL PERI,83520,ROQUEBRUNE-SUR-ARGENS,,,83107,,,,,,,,,,,,,,,,,,,2016-02-01,A,,,,,88.99B,NAFRev2,O
268300563,00015,26830056300015,O,1983-03-01,03,2019,,2021-10-27T08:13:21,true,4,,,,AV,ARISTIDE BRIAND,83270,SAINT-CYR-SUR-MER,,,83112,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,O
268300563,00023,26830056300023,O,2001-01-01,11,2019,,2021-10-27T08:13:21,false,5,,,,AV,ARISTIDE BRIAND,83270,SAINT-CYR-SUR-MER,,,83112,,,,,,,,,,,,,,,,,,,2018-01-14,A,RESIDENCE AUTONOMIE LA FALQUETTE,,,,87.30A,NAFRev2,O
268300571,00018,26830057100018,O,1983-03-01,11,2019,,2021-10-27T08:13:21,true,5,,,,PL,DE L HOTEL DE VILLE,83470,SAINT-MAXIMIN-LA-SAINTE-BAUME,,,83116,,,,,,,,,,,,,,,,,,,2019-05-21,A,,,,,88.99B,NAFRev2,O
268300571,00026,26830057100026,O,1988-01-01,NN,,,2011-04-23T04:22:24,false,4,CHEMIN DES ANGES,,,,LES ANGES,83470,SAINT-MAXIMIN-LA-SAINTE-BAUME,,,83116,,,,,,,,,,,,,,,,,,,2009-05-04,F,FOYER LOGEMENT L ESPERIERE,,,,87.10A,NAFRev2,N
268300571,00034,26830057100034,O,2009-03-05,12,2019,,2021-10-27T08:13:21,false,1,,,,,RAYNOUARD,83470,SAINT-MAXIMIN-LA-SAINTE-BAUME,,,83116,,,,,,,,,,,,,,,,,,,2009-03-05,A,EHPAD AUX TROIS TILLEULS,,,,87.10A,NAFRev2,O
268300571,00042,26830057100042,O,2009-03-05,NN,,,2019-05-21T16:00:35,false,2,,,,CHE,DES ANGES,83470,SAINT-MAXIMIN-LA-SAINTE-BAUME,,,83116,,,,,,,,,,,,,,,,,,,2019-05-21,A,RESIDENCE L'ESPERIERE,,,,87.30A,NAFRev2,N
268300589,00028,26830058900028,O,1988-08-23,22,2019,,2021-10-27T08:13:21,true,5,MAIRIE,26,,PL,SADI CARNOT,83700,SAINT-RAPHAEL,,,83118,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,88.99B,NAFRev2,O
268300589,00036,26830058900036,O,1999-01-01,11,2019,,2021-10-27T08:13:21,false,4,,103,,AV,COMMANDANT CHARCOT,83700,SAINT-RAPHAEL,,,83118,,,,,,,,,,,,,,,,,,,2016-12-25,A,RESIDENCE AUTONOMIE LES ACACIAS,,,,87.30A,NAFRev2,N
268300589,00044,26830058900044,O,2007-01-01,12,2019,,2021-10-27T08:13:21,false,2,MAIRIE,26,,PL,SADI CARNOT,83700,SAINT-RAPHAEL,,,83118,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'AIDE A DOMICILE,,,,88.10A,NAFRev2,N
268300597,00013,26830059700013,O,1983-03-01,11,2019,,2021-10-27T08:13:21,true,4,,,,PL,DE L HOTEL DE VILLE,83990,SAINT-TROPEZ,,,83119,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,O
268300605,00014,26830060500014,O,1983-03-01,,,,2017-08-22T13:28:35,false,6,,,,AV,PIERRE GAUDIN,83690,SALERNES,,,83121,,,,,,,,,,,,,,,,,,,2016-12-25,A,RESIDENCE AUTONOMIE LE NAI,,,,87.30A,NAFRev2,O
268300605,00022,26830060500022,O,1983-03-16,NN,,,,false,4,,,,,MAIRIE,83690,SALERNES,,,83121,,,,,,,,,,,,,,,,,,,2001-12-25,F,FOYER LOGEMENT PERSONNE 3E AGE,,,,85.3K,NAF1993,N
268300605,00030,26830060500030,O,2002-11-02,11,2019,,2021-10-27T08:13:21,true,3,MAIRIE,,,PL,GEORGES CLEMENCEAU,83690,SALERNES,,,83121,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,88.99B,NAFRev2,O
268300613,00018,26830061300018,O,1983-03-01,NN,,,2019-11-14T14:01:02,false,6,,67,,AV,DE LA RESISTANCE,83110,SANARY-SUR-MER,,BP 84,83123,,,,,,,,,,,,,,,,,,,2012-12-25,F,,,,,88.99B,NAFRev2,O
268300613,00026,26830061300026,O,1980-01-01,NN,,,2020-02-18T13:23:00,false,4,,,,,PORTISSOL,83110,SANARY-SUR-MER,,BP 13,83123,,,,,,,,,,,,,,,,,,,2011-08-01,F,LOGEMENT FOYER LE ROSAIRE,,,,87.10A,NAFRev2,N
268300613,00034,26830061300034,O,1990-01-01,NN,,,2019-11-14T14:01:02,false,4,,,,,LA VILLE,83110,SANARY-SUR-MER,,,83123,,,,,,,,,,,,,,,,,,,2013-12-25,F,SCE BUREAU DE L EMPLOI,,,,88.99B,NAFRev2,N
268300613,00042,26830061300042,O,1990-01-01,NN,,,2019-11-14T14:01:02,false,4,,,,,LA VILLE,83110,SANARY-SUR-MER,,,83123,,,,,,,,,,,,,,,,,,,2013-12-25,F,SCE HALTE GARDERIE,,,,88.91A,NAFRev2,N
268300613,00059,26830061300059,O,1990-01-01,NN,,,2019-11-14T14:01:02,false,4,,,,,LA VILLE,83110,SANARY-SUR-MER,,,83123,,,,,,,,,,,,,,,,,,,2013-12-25,F,SCE PERI SCOLAIRE,,,,88.99B,NAFRev2,N
268300613,00067,26830061300067,O,1990-01-01,NN,,,2019-11-14T14:01:02,false,4,,,,,LA VILLE,83110,SANARY-SUR-MER,,,83123,,,,,,,,,,,,,,,,,,,2013-12-25,F,SCE CRECHE FAMILIALE,,,,88.91A,NAFRev2,N
