254000912,00017,25400091200017,O,,NN,,,,true,1,,140,,BD,JACQUES DUCLOS,40220,TARNOS,,,40312,,,,,,,,,,,,,,,,,,,1989-06-23,F,,,,,90.13,NAP,N
254000920,00010,25400092000010,O,,,,,,true,1,,,,,,40290,MOUSCARDES,,,40199,,,,,,,,,,,,,,,,,,,1989-06-29,F,,,,,90.11,NAP,N
254000938,00012,25400093800012,O,1983-03-01,03,2019,,2021-10-27T08:12:11,true,4,,,,,MAIRIE,40500,AUDIGNON,,,40017,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.12Z,NAFRev2,O
254000946,00015,25400094600015,O,1983-03-01,02,2019,,2021-10-27T08:12:11,true,4,,,,,,40320,MIRAMONT-SENSACQ,,,40185,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.12Z,NAFRev2,O
254000946,00023,25400094600023,O,2010-04-01,01,2019,,2021-10-27T08:12:11,false,1,,,,,AU BOURG,40320,MIRAMONT-SENSACQ,,,40185,,,,,,,,,,,,,,,,,,,2010-04-01,A,ECOLE MATERNELLE,,,,85.10Z,NAFRev2,N
254000946,00031,25400094600031,O,2010-04-01,01,2019,,2021-10-27T08:12:11,false,1,,,,,AU BOURG,40320,PIMBO,,,40226,,,,,,,,,,,,,,,,,,,2010-04-01,A,ECOLE PRIMAIRE,,,,85.20Z,NAFRev2,N
254000946,00049,25400094600049,O,2010-04-01,01,2019,,2021-10-27T08:12:11,false,1,,,,,LE BOURG,40320,SORBETS,,,40305,,,,,,,,,,,,,,,,,,,2010-04-01,A,ECOLE PRIMAIRE,,,,85.20Z,NAFRev2,N
254000953,00011,25400095300011,O,1983-03-01,NN,,,2016-04-26T01:31:04,false,5,MAIRIE,30,,PL,VERNAY,40700,HORSARRIEU,,,40128,,,,,,,,,,,,,,,,,,,2015-07-23,F,,,,,84.12Z,NAFRev2,O
254000953,00029,25400095300029,O,2015-07-23,01,2019,,2021-10-27T08:12:11,true,1,MAIRIE,30,,RTE,HAGETMAU,40700,SAINTE-COLOMBE,,,40252,,,,,,,,,,,,,,,,,,,2015-07-23,A,,,,,84.12Z,NAFRev2,O
254000961,00014,25400096100014,O,,NN,,,2019-02-20T09:16:46,true,1,,,,PL,LEO BOUYSSOU,40110,MORCENX-LA-NOUVELLE,,,40197,,,,,,,,,,,,,,,,,,,1989-12-31,F,,,,,90.11,NAP,N
254000979,00016,25400097900016,O,,NN,,,,true,1,,,,,,40700,POUDENX,,,40232,,,,,,,,,,,,,,,,,,,1995-11-06,F,,,,,75.1C,NAF1993,O
254000987,00019,25400098700019,O,1983-03-01,NN,,,2016-04-26T01:31:04,true,4,MAIRIE,45,,RTE,DE VIELLE TURSAN,40320,BATS,,,40029,,,,,,,,,,,,,,,,,,,2014-07-24,F,,,,,84.12Z,NAFRev2,O
254000987,00027,25400098700027,O,2005-12-25,,,,2014-07-30T19:42:38,false,3,,109,,RTE,DE VIELLE TURSAN,40320,BATS,,,40029,,,,,,,,,,,,,,,,,,,2014-07-24,F,ECOLE ELEMENTAIRE BELLOC,,,,85.20Z,NAFRev2,N
254000995,00012,25400099500012,O,1983-03-01,02,2019,,2021-10-27T08:12:11,true,4,,,,,MAIRIE,40250,HAURIET,,,40121,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.12Z,NAFRev2,O
254001001,00018,25400100100018,O,1983-03-01,NN,,,2008-10-09T14:19:49,true,4,,,,,CHATEAU NAVARRE,40400,TARTAS,,,40313,,,,,,,,,,,,,,,,,,,1996-12-31,F,,,,,75.1E,NAF1993,O
254001019,00010,25400101900010,O,1983-03-01,NN,,,2008-10-09T14:22:23,true,4,,,,,MAIRIE,40300,ORTHEVIELLE,,,40212,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,75.1C,NAF1993,N
254001027,00021,25400102700021,O,,,,,2019-11-14T14:00:37,true,1,,1,,RUE,DU BELLOCQ,40500,SAINT-SEVER,,,40282,,,,,,,,,,,,,,,,,,,1991-03-26,F,,,,,75.1E,NAF1993,N
254001035,00024,25400103500024,O,,,,,2019-11-14T14:00:37,true,1,,4,,AV,DE SABRES,40000,MONT-DE-MARSAN,,,40192,,,,,,,,,,,,,,,,,,,1993-01-01,F,,,,,75.2J,NAF1993,N
254001043,00010,25400104300010,O,,NN,,,2019-11-14T14:00:37,true,1,,,,,,40390,SAINT-BARTHELEMY,,,40251,,,,,,,,,,,,,,,,,,,1991-03-27,F,,,,,90.11,NAP,N
254001050,00015,25400105000015,O,1983-03-01,NN,,,2008-10-09T14:25:13,true,3,,,,AV,DE LA GARE,40200,MIMIZAN,,,40184,,,,,,,,,,,,,,,,,,,2005-12-25,F,,,,,75.2J,NAFRev1,N
254001068,00017,25400106800017,O,1983-03-01,01,2019,,2021-10-27T08:12:11,true,4,MAIRIE,155,,RTE,DE HAGETMAU,40500,MONTSOUE,,,40196,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.13Z,NAFRev2,O
