267102929,00028,26710292900028,O,1985-06-01,NN,,,2019-11-14T14:00:55,false,3,,,,RUE,BOUTILLON,71190,ETANG-SUR-ARROUX,,,71192,,,,,,,,,,,,,,,,,,,2008-01-01,A,FOYER LOGEMENT CHAMP SAUNIER,,,,87.30A,NAFRev2,N
267102937,00013,26710293700013,O,1986-01-01,NN,,,2010-06-26T03:15:03,true,3,,,,,MAIRIE,71510,ESSERTENNE,,,71191,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
267102945,00016,26710294500016,O,1986-01-01,NN,,,2016-07-23T12:09:02,true,4,,,,,MAIRIE,71360,EPERTULLY,,,71188,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
267102952,00012,26710295200012,O,1986-01-01,NN,,,2021-06-18T13:09:20,true,4,,,,,MAIRIE,71240,ETRIGNY,,,71193,,,,,,,,,,,,,,,,,,,2020-12-31,F,CCAS,,,,88.99B,NAFRev2,N
267102960,00015,26710296000015,O,1986-01-01,NN,,,2019-11-14T14:00:55,true,3,,,,,MAIRIE,71150,FARGES-LES-CHALON,,,71194,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
267102978,00017,26710297800017,O,1986-01-01,NN,,,2019-11-14T14:00:55,true,4,,,,,MAIRIE,71700,FARGES-LES-MACON,,,71195,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
267102986,00010,26710298600010,O,1986-01-01,NN,,,2016-11-20T14:03:48,true,4,,,,,MAIRIE,71580,LE FAY,,,71196,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
267102994,00014,26710299400014,O,1986-01-01,NN,,,2019-11-14T14:00:55,true,4,,,,,MAIRIE,71580,FLACEY-EN-BRESSE,,,71198,,,,,,,,,,,,,,,,,,,2017-12-31,F,CCAS,,,,88.99B,NAFRev2,N
267103000,00019,26710300000019,O,1986-01-01,NN,,,2010-06-26T03:15:03,true,3,,,,,MAIRIE,71260,FLEURVILLE,,,71591,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
267103018,00011,26710301800011,O,1986-01-01,NN,,,2019-11-14T14:00:55,true,4,,,,,MAIRIE,71340,FLEURY-LA-MONTAGNE,,,71200,,,,,,,,,,,,,,,,,,,2016-12-31,F,CCAS,,,,88.99B,NAFRev2,N
267103026,00014,26710302600014,O,1986-01-01,NN,,,2019-01-10T14:11:02,true,4,,,,,MAIRIE,71390,FLEY,,,71201,,,,,,,,,,,,,,,,,,,2017-12-31,F,CCAS,,,,88.99B,NAFRev2,N
267103034,00018,26710303400018,O,1986-01-01,NN,,,2010-06-26T03:15:03,true,3,,,,,MAIRIE,71120,FONTENAY,,,71203,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
267103042,00011,26710304200011,O,1986-01-01,NN,,,2016-07-23T12:09:02,true,4,,,,,MAIRIE,71530,FRAGNES-LA LOYERE,,,71204,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
267103059,00015,26710305900015,O,1986-01-01,NN,,,2019-11-14T14:00:55,true,3,,,,,MAIRIE,71330,FRANGY-EN-BRESSE,,,71205,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
267103067,00018,26710306700018,O,1986-01-01,NN,,,2019-07-23T15:58:03,true,4,,,,,MAIRIE,71440,LA FRETTE,,,71206,,,,,,,,,,,,,,,,,,,2018-12-31,F,CCAS,,,,88.99B,NAFRev2,N
267103075,00011,26710307500011,O,1986-01-01,NN,,,2017-09-19T11:01:37,true,5,,,,,MAIRIE,71270,FRETTERANS,,,71207,,,,,,,,,,,,,,,,,,,2017-01-01,F,CCAS,,,,88.99B,NAFRev2,O
