267701555,00018,26770155500018,O,1983-03-01,NN,,,2017-05-04T01:40:52,true,5,,,,,MAIRIE,77170,COUBERT,,,77127,,,,,,,,,,,,,,,,,,,2013-10-03,A,,,,,88.99B,NAFRev2,O
267701563,00012,26770156300012,O,1983-03-01,21,2019,,2021-10-27T08:13:18,true,5,,2,,RUE,DE VERDUN,77170,BRIE-COMTE-ROBERT,,,77053,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,88.99B,NAFRev2,O
267701563,00020,26770156300020,O,2009-05-18,NN,,,2019-11-14T14:00:58,false,1,,2,,RUE,DU TIR,77170,BRIE-COMTE-ROBERT,,,77053,,,,,,,,,,,,,,,,,,,2009-05-18,A,CRECHE COLLECTIVE,,,,88.91A,NAFRev2,N
267701571,00015,26770157100015,O,1983-03-01,NN,,,2019-11-14T14:00:59,true,4,MAIRIE,,,PL,EMILE PIOT,77950,SAINT-GERMAIN-LAXIS,,,77410,,,,,,,,,,,,,,,,,,,2017-12-31,F,CCAS,,,,88.99B,NAFRev2,N
267701589,00017,26770158900017,O,1983-03-01,NN,,,2010-06-26T03:15:51,true,3,,,,,MAIRIE,77550,REAU,,,77384,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
267701597,00010,26770159700010,O,1983-03-01,NN,,,2008-01-04T19:03:25,true,3,,,,,MAIRIE,77176,NANDY,,,77326,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
267701605,00011,26770160500011,O,1983-03-01,NN,,,2019-11-14T14:00:59,true,4,MAIRIE,,,PL,DE L EGLISE,77950,MONTEREAU-SUR-LE-JARD,,,77306,,,,,,,,,,,,,,,,,,,2010-07-01,A,,,,,88.99B,NAFRev2,O
267701613,00015,26770161300015,O,1983-03-01,NN,,,2019-11-14T14:00:59,true,3,,6,,PL,DU SOUVENIR,77550,MOISSY-CRAMAYEL,,,77296,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
267701613,00023,26770161300023,O,1997-05-01,NN,,,2019-11-14T14:00:59,false,4,MAIRIE,6,,PL,DU SOUVENIR,77550,MOISSY-CRAMAYEL,,,77296,,,,,,,,,,,,,,,,,,,2008-01-01,A,ESPACE SENIORS,,,,87.30A,NAFRev2,N
267701621,00018,26770162100018,O,1983-03-01,NN,,,2017-08-06T14:18:14,true,4,,,,,MAIRIE,77550,LISSY,,,77253,,,,,,,,,,,,,,,,,,,2017-08-01,F,CCAS,,,,88.99B,NAFRev2,N
267701639,00010,26770163900010,O,1983-03-01,NN,,,2019-11-14T14:00:59,true,4,,,,,MAIRIE,77550,LIMOGES-FOURCHES,,,77252,,,,,,,,,,,,,,,,,,,2017-08-01,F,CCAS,,,,88.99B,NAFRev2,N
267701647,00013,26770164700013,O,1983-03-01,02,2019,,2021-10-27T08:13:18,true,4,,,,,MAIRIE,77127,LIEUSAINT,,,77251,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,O
